# label=honeycomb-i9-12900F-php8.4-REBUILD-CONTROL-n300k
# n=300000
# rounds=7
# loadavg_before=1.06
# loadavg_after-round-0=1.04
# loadavg_after-round-1=1.03
# loadavg_after-round-2=1.03
# loadavg_after-round-3=1.02
# loadavg_after-round-4=1.02
# loadavg_after-round-5=1.01
# loadavg_after-round-6=1.01
arm,seed,corpus,n,trial,kernel,ns_per_op,hits
rebuild,0,jser.getr,300000,6,serial,329.970,300000
rebuild,0,jser.hasr,300000,0,serial,228.121,300000
rebuild,0,jser.hasr,300000,1,serial,227.277,300000
rebuild,0,jser.hasr,300000,2,serial,228.283,300000
rebuild,0,jser.hasr,300000,3,serial,226.101,300000
rebuild,0,jser.hasr,300000,4,serial,226.156,300000
rebuild,0,jser.hasr,300000,5,serial,226.631,300000
rebuild,0,jser.hasr,300000,6,serial,227.351,300000
rebuild,0,jser.keys,300000,0,serial,8.269,300000
rebuild,0,jser.keys,300000,1,serial,8.301,300000
rebuild,0,jser.keys,300000,2,serial,8.166,300000
rebuild,0,jser.keys,300000,3,serial,8.246,300000
rebuild,0,jser.keys,300000,4,serial,8.242,300000
rebuild,0,jser.keys,300000,5,serial,8.305,300000
rebuild,0,jser.keys,300000,6,serial,8.314,300000
rebuild,0,jser.delpfx,300000,0,serial,12.084,300000
rebuild,0,jser.delpfx,300000,1,serial,11.712,300000
rebuild,0,jser.delpfx,300000,2,serial,11.710,300000
rebuild,0,jser.delpfx,300000,3,serial,11.707,300000
rebuild,0,jser.delpfx,300000,4,serial,11.736,300000
rebuild,0,jser.delpfx,300000,5,serial,11.751,300000
rebuild,0,jser.delpfx,300000,6,serial,11.716,300000
rebuild,0,jser.del,300000,0,serial,93.122,300000
rebuild,0,jser.del,300000,1,serial,92.379,300000
rebuild,0,jser.del,300000,2,serial,92.370,300000
rebuild,0,jser.del,300000,3,serial,92.061,300000
rebuild,0,jser.del,300000,4,serial,91.940,300000
rebuild,0,jser.del,300000,5,serial,91.983,300000
rebuild,0,jser.del,300000,6,serial,92.276,300000
rebuild,0,jarr.set,300000,0,serial,72.238,300000
rebuild,0,jarr.set,300000,1,serial,72.032,300000
rebuild,0,jarr.set,300000,2,serial,72.417,300000
rebuild,0,jarr.set,300000,3,serial,73.220,300000
rebuild,0,jarr.set,300000,4,serial,72.627,300000
rebuild,0,jarr.set,300000,5,serial,72.508,300000
rebuild,0,jarr.set,300000,6,serial,72.323,300000
rebuild,0,jarr.get,300000,0,serial,304.538,300000
rebuild,0,jarr.get,300000,1,serial,304.537,300000
rebuild,0,jarr.get,300000,2,serial,305.628,300000
rebuild,0,jarr.get,300000,3,serial,304.124,300000
rebuild,0,jarr.get,300000,4,serial,304.746,300000
rebuild,0,jarr.get,300000,5,serial,303.468,300000
rebuild,0,jarr.get,300000,6,serial,304.520,300000
rebuild,0,jarr.getr,300000,0,serial,570.941,300000
rebuild,0,jarr.getr,300000,1,serial,570.657,300000
rebuild,0,jarr.getr,300000,2,serial,571.085,300000
rebuild,0,jarr.getr,300000,3,serial,567.553,300000
rebuild,0,jarr.getr,300000,4,serial,569.355,300000
rebuild,0,jarr.getr,300000,5,serial,567.650,300000
rebuild,0,jarr.getr,300000,6,serial,568.275,300000
rebuild,0,jarr.hasr,300000,0,serial,228.745,300000
rebuild,0,jarr.hasr,300000,1,serial,227.241,300000
rebuild,0,jarr.hasr,300000,2,serial,228.519,300000
rebuild,0,jarr.hasr,300000,3,serial,228.542,300000
rebuild,0,jarr.hasr,300000,4,serial,226.930,300000
rebuild,0,jarr.hasr,300000,5,serial,226.516,300000
rebuild,0,jarr.hasr,300000,6,serial,227.153,300000
rebuild,0,jarr.keys,300000,0,serial,8.219,300000
rebuild,0,jarr.keys,300000,1,serial,8.229,300000
rebuild,0,jarr.keys,300000,2,serial,8.175,300000
rebuild,0,jarr.keys,300000,3,serial,8.339,300000
rebuild,0,jarr.keys,300000,4,serial,8.185,300000
rebuild,0,jarr.keys,300000,5,serial,8.232,300000
rebuild,0,jarr.keys,300000,6,serial,8.193,300000
rebuild,0,jarr.delpfx,300000,0,serial,12.825,300000
rebuild,0,jarr.delpfx,300000,1,serial,12.794,300000
rebuild,0,jarr.delpfx,300000,2,serial,12.860,300000
rebuild,0,jarr.delpfx,300000,3,serial,12.840,300000
rebuild,0,jarr.delpfx,300000,4,serial,13.087,300000
rebuild,0,jarr.delpfx,300000,5,serial,12.811,300000
rebuild,0,jarr.delpfx,300000,6,serial,13.009,300000
rebuild,0,jarr.del,300000,0,serial,104.920,300000
rebuild,0,jarr.del,300000,1,serial,104.739,300000
rebuild,0,jarr.del,300000,2,serial,105.322,300000
rebuild,0,jarr.del,300000,3,serial,106.166,300000
rebuild,0,jarr.del,300000,4,serial,104.894,300000
rebuild,0,jarr.del,300000,5,serial,105.090,300000
rebuild,0,jarr.del,300000,6,serial,104.630,300000
rebuild,0,jint.set,300000,0,serial,71.790,300000
rebuild,0,jint.set,300000,1,serial,71.399,300000
rebuild,0,jint.set,300000,2,serial,71.476,300000
rebuild,0,jint.set,300000,3,serial,72.677,300000
rebuild,0,jint.set,300000,4,serial,71.907,300000
rebuild,0,jint.set,300000,5,serial,71.200,300000
rebuild,0,jint.set,300000,6,serial,71.134,300000
rebuild,0,jint.get,300000,0,serial,107.861,300000
rebuild,0,jint.get,300000,1,serial,107.102,300000
rebuild,0,jint.get,300000,2,serial,107.479,300000
rebuild,0,jint.get,300000,3,serial,111.085,300000
rebuild,0,jint.get,300000,4,serial,107.639,300000
rebuild,0,jint.get,300000,5,serial,107.758,300000
rebuild,0,jint.get,300000,6,serial,107.074,300000
rebuild,0,jint.getr,300000,0,serial,310.363,300000
rebuild,0,jint.getr,300000,1,serial,310.237,300000
rebuild,0,jint.getr,300000,2,serial,310.444,300000
rebuild,0,jint.getr,300000,3,serial,353.412,300000
rebuild,0,jint.getr,300000,4,serial,307.098,300000
rebuild,0,jint.getr,300000,5,serial,308.548,300000
rebuild,0,jint.getr,300000,6,serial,307.883,300000
rebuild,0,jint.hasr,300000,0,serial,229.013,300000
rebuild,0,jint.hasr,300000,1,serial,228.231,300000
rebuild,0,jint.hasr,300000,2,serial,228.018,300000
rebuild,0,jint.hasr,300000,3,serial,228.814,300000
rebuild,0,jint.hasr,300000,4,serial,227.716,300000
rebuild,0,jint.hasr,300000,5,serial,226.977,300000
rebuild,0,jint.hasr,300000,6,serial,227.702,300000
rebuild,0,jint.keys,300000,0,serial,8.258,300000
rebuild,0,jint.keys,300000,1,serial,8.360,300000
rebuild,0,jint.keys,300000,2,serial,8.326,300000
rebuild,0,jint.keys,300000,3,serial,8.306,300000
rebuild,0,jint.keys,300000,4,serial,8.332,300000
rebuild,0,jint.keys,300000,5,serial,8.336,300000
rebuild,0,jint.keys,300000,6,serial,8.301,300000
rebuild,0,jint.delpfx,300000,0,serial,11.569,300000
rebuild,0,jint.delpfx,300000,1,serial,11.616,300000
rebuild,0,jint.delpfx,300000,2,serial,11.870,300000
rebuild,0,jint.delpfx,300000,3,serial,11.627,300000
rebuild,0,jint.delpfx,300000,4,serial,11.625,300000
rebuild,0,jint.delpfx,300000,5,serial,11.632,300000
rebuild,0,jint.delpfx,300000,6,serial,11.563,300000
rebuild,0,jint.del,300000,0,serial,91.263,300000
rebuild,0,jint.del,300000,1,serial,91.643,300000
rebuild,0,jint.del,300000,2,serial,91.201,300000
rebuild,0,jint.del,300000,3,serial,91.153,300000
rebuild,0,jint.del,300000,4,serial,90.889,300000
rebuild,0,jint.del,300000,5,serial,91.364,300000
rebuild,0,jint.del,300000,6,serial,91.379,300000
rebuild,0,ctl.set,300000,0,serial,98.327,300000
rebuild,0,ctl.set,300000,1,serial,99.447,300000
rebuild,0,ctl.set,300000,2,serial,100.240,300000
rebuild,0,ctl.set,300000,3,serial,100.045,300000
rebuild,0,ctl.set,300000,4,serial,98.338,300000
rebuild,0,ctl.set,300000,5,serial,99.014,300000
rebuild,0,ctl.set,300000,6,serial,99.096,300000
rebuild,0,ctl.get,300000,0,serial,103.492,300000
rebuild,0,ctl.get,300000,1,serial,103.348,300000
rebuild,0,ctl.get,300000,2,serial,103.623,300000
rebuild,0,ctl.get,300000,3,serial,103.809,300000
rebuild,0,ctl.get,300000,4,serial,104.011,300000
rebuild,0,ctl.get,300000,5,serial,103.767,300000
rebuild,0,ctl.get,300000,6,serial,103.588,300000
rebuild,0,ctl.getr,300000,0,serial,345.460,300000
rebuild,0,ctl.getr,300000,1,serial,344.930,300000
rebuild,0,ctl.getr,300000,2,serial,346.660,300000
rebuild,0,ctl.getr,300000,3,serial,346.458,300000
rebuild,0,ctl.getr,300000,4,serial,345.845,300000
rebuild,0,ctl.getr,300000,5,serial,344.867,300000
rebuild,0,ctl.getr,300000,6,serial,346.868,300000
rebuild,0,ctl.hasr,300000,0,serial,59.128,300000
rebuild,0,ctl.hasr,300000,1,serial,58.879,300000
rebuild,0,ctl.hasr,300000,2,serial,58.968,300000
rebuild,0,ctl.hasr,300000,3,serial,59.291,300000
rebuild,0,ctl.hasr,300000,4,serial,58.636,300000
rebuild,0,ctl.hasr,300000,5,serial,58.499,300000
rebuild,0,ctl.hasr,300000,6,serial,59.214,300000
rebuild,0,ctl.del,300000,0,serial,17.044,300000
rebuild,0,ctl.del,300000,1,serial,17.171,300000
rebuild,0,ctl.del,300000,2,serial,17.181,300000
rebuild,0,ctl.del,300000,3,serial,17.309,300000
rebuild,0,ctl.del,300000,4,serial,17.089,300000
rebuild,0,ctl.del,300000,5,serial,17.165,300000
rebuild,0,ctl.del,300000,6,serial,17.057,300000
