# label=honeycomb-i9-12900F-php8.4-cache-resident-n300k
# n=300000
# rounds=7
# loadavg_before=1.09
# loadavg_after-round-0=1.06
# loadavg_after-round-1=1.05
# loadavg_after-round-2=1.03
# loadavg_after-round-3=1.02
# loadavg_after-round-4=1.01
# loadavg_after-round-5=1.01
# loadavg_after-round-6=1.01
arm,seed,corpus,n,trial,kernel,ns_per_op,hits
system,0,jser.getr,300000,5,serial,330.212,300000
system,0,jser.getr,300000,6,serial,334.788,300000
system,0,jser.hasr,300000,0,serial,218.966,300000
system,0,jser.hasr,300000,1,serial,219.172,300000
system,0,jser.hasr,300000,2,serial,218.734,300000
system,0,jser.hasr,300000,3,serial,218.596,300000
system,0,jser.hasr,300000,4,serial,219.450,300000
system,0,jser.hasr,300000,5,serial,218.415,300000
system,0,jser.hasr,300000,6,serial,219.333,300000
system,0,jser.keys,300000,0,serial,11.262,300000
system,0,jser.keys,300000,1,serial,11.319,300000
system,0,jser.keys,300000,2,serial,11.323,300000
system,0,jser.keys,300000,3,serial,11.330,300000
system,0,jser.keys,300000,4,serial,11.312,300000
system,0,jser.keys,300000,5,serial,11.318,300000
system,0,jser.keys,300000,6,serial,11.257,300000
system,0,jser.delpfx,300000,0,serial,16.263,300000
system,0,jser.delpfx,300000,1,serial,16.230,300000
system,0,jser.delpfx,300000,2,serial,16.303,300000
system,0,jser.delpfx,300000,3,serial,16.305,300000
system,0,jser.delpfx,300000,4,serial,16.323,300000
system,0,jser.delpfx,300000,5,serial,16.352,300000
system,0,jser.delpfx,300000,6,serial,16.255,300000
system,0,jser.del,300000,0,serial,107.366,300000
system,0,jser.del,300000,1,serial,107.655,300000
system,0,jser.del,300000,2,serial,105.740,300000
system,0,jser.del,300000,3,serial,105.417,300000
system,0,jser.del,300000,4,serial,105.912,300000
system,0,jser.del,300000,5,serial,106.669,300000
system,0,jser.del,300000,6,serial,105.635,300000
system,0,jarr.set,300000,0,serial,87.566,300000
system,0,jarr.set,300000,1,serial,88.067,300000
system,0,jarr.set,300000,2,serial,87.902,300000
system,0,jarr.set,300000,3,serial,88.047,300000
system,0,jarr.set,300000,4,serial,87.488,300000
system,0,jarr.set,300000,5,serial,89.384,300000
system,0,jarr.set,300000,6,serial,87.477,300000
system,0,jarr.get,300000,0,serial,415.457,300000
system,0,jarr.get,300000,1,serial,414.678,300000
system,0,jarr.get,300000,2,serial,415.008,300000
system,0,jarr.get,300000,3,serial,414.395,300000
system,0,jarr.get,300000,4,serial,415.526,300000
system,0,jarr.get,300000,5,serial,416.379,300000
system,0,jarr.get,300000,6,serial,416.947,300000
system,0,jarr.getr,300000,0,serial,650.801,300000
system,0,jarr.getr,300000,1,serial,651.634,300000
system,0,jarr.getr,300000,2,serial,649.381,300000
system,0,jarr.getr,300000,3,serial,650.466,300000
system,0,jarr.getr,300000,4,serial,652.700,300000
system,0,jarr.getr,300000,5,serial,651.382,300000
system,0,jarr.getr,300000,6,serial,651.689,300000
system,0,jarr.hasr,300000,0,serial,219.497,300000
system,0,jarr.hasr,300000,1,serial,220.605,300000
system,0,jarr.hasr,300000,2,serial,219.628,300000
system,0,jarr.hasr,300000,3,serial,218.822,300000
system,0,jarr.hasr,300000,4,serial,220.512,300000
system,0,jarr.hasr,300000,5,serial,220.600,300000
system,0,jarr.hasr,300000,6,serial,219.653,300000
system,0,jarr.keys,300000,0,serial,11.277,300000
system,0,jarr.keys,300000,1,serial,11.318,300000
system,0,jarr.keys,300000,2,serial,11.269,300000
system,0,jarr.keys,300000,3,serial,11.300,300000
system,0,jarr.keys,300000,4,serial,11.357,300000
system,0,jarr.keys,300000,5,serial,11.243,300000
system,0,jarr.keys,300000,6,serial,11.283,300000
system,0,jarr.delpfx,300000,0,serial,17.181,300000
system,0,jarr.delpfx,300000,1,serial,17.210,300000
system,0,jarr.delpfx,300000,2,serial,17.227,300000
system,0,jarr.delpfx,300000,3,serial,17.327,300000
system,0,jarr.delpfx,300000,4,serial,17.302,300000
system,0,jarr.delpfx,300000,5,serial,17.273,300000
system,0,jarr.delpfx,300000,6,serial,17.353,300000
system,0,jarr.del,300000,0,serial,117.997,300000
system,0,jarr.del,300000,1,serial,117.409,300000
system,0,jarr.del,300000,2,serial,117.358,300000
system,0,jarr.del,300000,3,serial,117.708,300000
system,0,jarr.del,300000,4,serial,117.388,300000
system,0,jarr.del,300000,5,serial,117.920,300000
system,0,jarr.del,300000,6,serial,117.861,300000
system,0,jint.set,300000,0,serial,87.457,300000
system,0,jint.set,300000,1,serial,87.045,300000
system,0,jint.set,300000,2,serial,86.927,300000
system,0,jint.set,300000,3,serial,87.001,300000
system,0,jint.set,300000,4,serial,86.944,300000
system,0,jint.set,300000,5,serial,89.294,300000
system,0,jint.set,300000,6,serial,86.742,300000
system,0,jint.get,300000,0,serial,139.986,300000
system,0,jint.get,300000,1,serial,140.020,300000
system,0,jint.get,300000,2,serial,139.975,300000
system,0,jint.get,300000,3,serial,140.192,300000
system,0,jint.get,300000,4,serial,140.021,300000
system,0,jint.get,300000,5,serial,139.854,300000
system,0,jint.get,300000,6,serial,140.347,300000
system,0,jint.getr,300000,0,serial,297.672,300000
system,0,jint.getr,300000,1,serial,296.453,300000
system,0,jint.getr,300000,2,serial,297.872,300000
system,0,jint.getr,300000,3,serial,296.058,300000
system,0,jint.getr,300000,4,serial,297.269,300000
system,0,jint.getr,300000,5,serial,296.601,300000
system,0,jint.getr,300000,6,serial,300.302,300000
system,0,jint.hasr,300000,0,serial,219.050,300000
system,0,jint.hasr,300000,1,serial,218.823,300000
system,0,jint.hasr,300000,2,serial,218.654,300000
system,0,jint.hasr,300000,3,serial,218.356,300000
system,0,jint.hasr,300000,4,serial,218.607,300000
system,0,jint.hasr,300000,5,serial,219.053,300000
system,0,jint.hasr,300000,6,serial,218.478,300000
system,0,jint.keys,300000,0,serial,11.302,300000
system,0,jint.keys,300000,1,serial,11.329,300000
system,0,jint.keys,300000,2,serial,11.285,300000
system,0,jint.keys,300000,3,serial,11.346,300000
system,0,jint.keys,300000,4,serial,11.300,300000
system,0,jint.keys,300000,5,serial,11.375,300000
system,0,jint.keys,300000,6,serial,11.333,300000
system,0,jint.delpfx,300000,0,serial,16.039,300000
system,0,jint.delpfx,300000,1,serial,16.050,300000
system,0,jint.delpfx,300000,2,serial,16.107,300000
system,0,jint.delpfx,300000,3,serial,16.168,300000
system,0,jint.delpfx,300000,4,serial,16.098,300000
system,0,jint.delpfx,300000,5,serial,16.245,300000
system,0,jint.delpfx,300000,6,serial,16.100,300000
system,0,jint.del,300000,0,serial,105.811,300000
system,0,jint.del,300000,1,serial,104.545,300000
system,0,jint.del,300000,2,serial,104.381,300000
system,0,jint.del,300000,3,serial,104.308,300000
system,0,jint.del,300000,4,serial,104.534,300000
system,0,jint.del,300000,5,serial,105.575,300000
system,0,jint.del,300000,6,serial,104.393,300000
system,0,ctl.set,300000,0,serial,98.079,300000
system,0,ctl.set,300000,1,serial,98.318,300000
system,0,ctl.set,300000,2,serial,101.727,300000
system,0,ctl.set,300000,3,serial,98.824,300000
system,0,ctl.set,300000,4,serial,99.128,300000
system,0,ctl.set,300000,5,serial,99.279,300000
system,0,ctl.set,300000,6,serial,99.189,300000
system,0,ctl.get,300000,0,serial,105.327,300000
system,0,ctl.get,300000,1,serial,105.727,300000
system,0,ctl.get,300000,2,serial,105.808,300000
system,0,ctl.get,300000,3,serial,105.943,300000
system,0,ctl.get,300000,4,serial,106.210,300000
system,0,ctl.get,300000,5,serial,105.751,300000
system,0,ctl.get,300000,6,serial,105.851,300000
system,0,ctl.getr,300000,0,serial,347.546,300000
system,0,ctl.getr,300000,1,serial,346.421,300000
system,0,ctl.getr,300000,2,serial,349.591,300000
system,0,ctl.getr,300000,3,serial,348.329,300000
system,0,ctl.getr,300000,4,serial,348.524,300000
system,0,ctl.getr,300000,5,serial,346.523,300000
system,0,ctl.getr,300000,6,serial,348.757,300000
system,0,ctl.hasr,300000,0,serial,58.472,300000
system,0,ctl.hasr,300000,1,serial,58.350,300000
system,0,ctl.hasr,300000,2,serial,59.082,300000
system,0,ctl.hasr,300000,3,serial,59.291,300000
system,0,ctl.hasr,300000,4,serial,58.696,300000
system,0,ctl.hasr,300000,5,serial,61.089,300000
system,0,ctl.hasr,300000,6,serial,58.311,300000
system,0,ctl.del,300000,0,serial,16.974,300000
system,0,ctl.del,300000,1,serial,17.235,300000
system,0,ctl.del,300000,2,serial,17.286,300000
system,0,ctl.del,300000,3,serial,17.174,300000
system,0,ctl.del,300000,4,serial,17.309,300000
system,0,ctl.del,300000,5,serial,17.096,300000
system,0,ctl.del,300000,6,serial,17.089,300000
pristine,0,ser.set,300000,0,serial,601.779,300000
pristine,0,ser.set,300000,1,serial,597.607,300000
pristine,0,ser.set,300000,2,serial,603.796,300000
pristine,0,ser.set,300000,3,serial,600.203,300000
pristine,0,ser.set,300000,4,serial,606.926,300000
pristine,0,ser.set,300000,5,serial,602.424,300000
pristine,0,ser.set,300000,6,serial,601.219,300000
pristine,0,ser.get,300000,0,serial,289.133,300000
pristine,0,ser.get,300000,1,serial,288.167,300000
pristine,0,ser.get,300000,2,serial,287.935,300000
pristine,0,ser.get,300000,3,serial,287.980,300000
pristine,0,ser.get,300000,4,serial,288.846,300000
pristine,0,ser.get,300000,5,serial,288.681,300000
pristine,0,ser.get,300000,6,serial,289.084,300000
pristine,0,ser.getr,300000,0,serial,599.938,300000
pristine,0,ser.getr,300000,1,serial,593.367,300000
pristine,0,ser.getr,300000,2,serial,596.355,300000
pristine,0,ser.getr,300000,3,serial,596.569,300000
pristine,0,ser.getr,300000,4,serial,596.650,300000
pristine,0,ser.getr,300000,5,serial,595.880,300000
pristine,0,ser.getr,300000,6,serial,595.865,300000
pristine,0,ser.hasr,300000,0,serial,276.028,300000
pristine,0,ser.hasr,300000,1,serial,273.842,300000
pristine,0,ser.hasr,300000,2,serial,274.801,300000
pristine,0,ser.hasr,300000,3,serial,275.360,300000
pristine,0,ser.hasr,300000,4,serial,274.356,300000
pristine,0,ser.hasr,300000,5,serial,274.722,300000
pristine,0,ser.hasr,300000,6,serial,274.357,300000
pristine,0,ser.keys,300000,0,serial,11.477,300000
pristine,0,ser.keys,300000,1,serial,11.554,300000
pristine,0,ser.keys,300000,2,serial,11.458,300000
pristine,0,ser.keys,300000,3,serial,11.441,300000
pristine,0,ser.keys,300000,4,serial,11.522,300000
pristine,0,ser.keys,300000,5,serial,11.392,300000
pristine,0,ser.keys,300000,6,serial,11.387,300000
pristine,0,ser.delpfx,300000,0,serial,13.645,300000
pristine,0,ser.delpfx,300000,1,serial,13.578,300000
pristine,0,ser.delpfx,300000,2,serial,13.666,300000
pristine,0,ser.delpfx,300000,3,serial,13.700,300000
pristine,0,ser.delpfx,300000,4,serial,13.662,300000
pristine,0,ser.delpfx,300000,5,serial,13.716,300000
pristine,0,ser.delpfx,300000,6,serial,13.614,300000
pristine,0,ser.del,300000,0,serial,139.838,300000
pristine,0,ser.del,300000,1,serial,139.799,300000
pristine,0,ser.del,300000,2,serial,139.559,300000
pristine,0,ser.del,300000,3,serial,139.260,300000
pristine,0,ser.del,300000,4,serial,139.898,300000
pristine,0,ser.del,300000,5,serial,140.048,300000
pristine,0,ser.del,300000,6,serial,139.705,300000
pristine,0,raw.set,300000,0,serial,390.687,300000
pristine,0,raw.set,300000,1,serial,388.306,300000
pristine,0,raw.set,300000,2,serial,393.330,300000
pristine,0,raw.set,300000,3,serial,389.297,300000
pristine,0,raw.set,300000,4,serial,390.288,300000
pristine,0,raw.set,300000,5,serial,390.350,300000
pristine,0,raw.set,300000,6,serial,389.997,300000
pristine,0,raw.get,300000,0,serial,476.676,300000
pristine,0,raw.get,300000,1,serial,473.172,300000
pristine,0,raw.get,300000,2,serial,478.452,300000
pristine,0,raw.get,300000,3,serial,476.450,300000
pristine,0,raw.get,300000,4,serial,476.049,300000
pristine,0,raw.get,300000,5,serial,477.769,300000
pristine,0,raw.get,300000,6,serial,476.985,300000
pristine,0,raw.getr,300000,0,serial,668.697,300000
pristine,0,raw.getr,300000,1,serial,663.318,300000
pristine,0,raw.getr,300000,2,serial,665.881,300000
pristine,0,raw.getr,300000,3,serial,665.292,300000
pristine,0,raw.getr,300000,4,serial,667.496,300000
pristine,0,raw.getr,300000,5,serial,666.530,300000
pristine,0,raw.getr,300000,6,serial,666.035,300000
pristine,0,raw.hasr,300000,0,serial,274.859,300000
pristine,0,raw.hasr,300000,1,serial,274.167,300000
pristine,0,raw.hasr,300000,2,serial,276.489,300000
pristine,0,raw.hasr,300000,3,serial,275.312,300000
pristine,0,raw.hasr,300000,4,serial,275.211,300000
pristine,0,raw.hasr,300000,5,serial,275.543,300000
pristine,0,raw.hasr,300000,6,serial,274.748,300000
pristine,0,raw.keys,300000,0,serial,11.486,300000
pristine,0,raw.keys,300000,1,serial,11.560,300000
pristine,0,raw.keys,300000,2,serial,11.497,300000
pristine,0,raw.keys,300000,3,serial,11.370,300000
pristine,0,raw.keys,300000,4,serial,11.403,300000
pristine,0,raw.keys,300000,5,serial,11.440,300000
pristine,0,raw.keys,300000,6,serial,11.513,300000
pristine,0,raw.delpfx,300000,0,serial,14.645,300000
pristine,0,raw.delpfx,300000,1,serial,14.745,300000
pristine,0,raw.delpfx,300000,2,serial,14.619,300000
pristine,0,raw.delpfx,300000,3,serial,14.636,300000
pristine,0,raw.delpfx,300000,4,serial,14.641,300000
pristine,0,raw.delpfx,300000,5,serial,14.688,300000
pristine,0,raw.delpfx,300000,6,serial,14.786,300000
pristine,0,raw.del,300000,0,serial,153.379,300000
pristine,0,raw.del,300000,1,serial,153.681,300000
pristine,0,raw.del,300000,2,serial,152.710,300000
pristine,0,raw.del,300000,3,serial,153.912,300000
pristine,0,raw.del,300000,4,serial,152.550,300000
pristine,0,raw.del,300000,5,serial,153.047,300000
pristine,0,raw.del,300000,6,serial,152.932,300000
pristine,0,rawint.set,300000,0,serial,141.991,300000
pristine,0,rawint.set,300000,1,serial,140.934,300000
pristine,0,rawint.set,300000,2,serial,141.464,300000
pristine,0,rawint.set,300000,3,serial,140.700,300000
pristine,0,rawint.set,300000,4,serial,141.229,300000
pristine,0,rawint.set,300000,5,serial,140.965,300000
pristine,0,rawint.set,300000,6,serial,140.784,300000
pristine,0,rawint.get,300000,0,serial,179.387,300000
pristine,0,rawint.get,300000,1,serial,177.798,300000
pristine,0,rawint.get,300000,2,serial,180.688,300000
pristine,0,rawint.get,300000,3,serial,178.863,300000
pristine,0,rawint.get,300000,4,serial,178.242,300000
pristine,0,rawint.get,300000,5,serial,178.247,300000
pristine,0,rawint.get,300000,6,serial,178.172,300000
pristine,0,rawint.getr,300000,0,serial,381.410,300000
pristine,0,rawint.getr,300000,1,serial,379.562,300000
pristine,0,rawint.getr,300000,2,serial,418.954,300000
pristine,0,rawint.getr,300000,3,serial,380.226,300000
pristine,0,rawint.getr,300000,4,serial,382.296,300000
pristine,0,rawint.getr,300000,5,serial,382.313,300000
pristine,0,rawint.getr,300000,6,serial,387.927,300000
pristine,0,rawint.hasr,300000,0,serial,275.819,300000
pristine,0,rawint.hasr,300000,1,serial,275.454,300000
pristine,0,rawint.hasr,300000,2,serial,275.450,300000
pristine,0,rawint.hasr,300000,3,serial,274.283,300000
pristine,0,rawint.hasr,300000,4,serial,274.724,300000
pristine,0,rawint.hasr,300000,5,serial,276.680,300000
pristine,0,rawint.hasr,300000,6,serial,274.707,300000
pristine,0,rawint.keys,300000,0,serial,11.465,300000
pristine,0,rawint.keys,300000,1,serial,11.461,300000
pristine,0,rawint.keys,300000,2,serial,11.457,300000
pristine,0,rawint.keys,300000,3,serial,11.307,300000
pristine,0,rawint.keys,300000,4,serial,11.396,300000
pristine,0,rawint.keys,300000,5,serial,11.434,300000
pristine,0,rawint.keys,300000,6,serial,11.458,300000
pristine,0,rawint.delpfx,300000,0,serial,13.395,300000
pristine,0,rawint.delpfx,300000,1,serial,13.367,300000
pristine,0,rawint.delpfx,300000,2,serial,13.380,300000
pristine,0,rawint.delpfx,300000,3,serial,13.380,300000
pristine,0,rawint.delpfx,300000,4,serial,13.412,300000
pristine,0,rawint.delpfx,300000,5,serial,13.563,300000
pristine,0,rawint.delpfx,300000,6,serial,13.437,300000
pristine,0,rawint.del,300000,0,serial,136.820,300000
pristine,0,rawint.del,300000,1,serial,136.993,300000
pristine,0,rawint.del,300000,2,serial,136.688,300000
pristine,0,rawint.del,300000,3,serial,136.747,300000
pristine,0,rawint.del,300000,4,serial,136.670,300000
pristine,0,rawint.del,300000,5,serial,137.148,300000
pristine,0,rawint.del,300000,6,serial,137.671,300000
pristine,0,jser.set,300000,0,serial,75.972,300000
pristine,0,jser.set,300000,1,serial,76.220,300000
pristine,0,jser.set,300000,2,serial,76.022,300000
pristine,0,jser.set,300000,3,serial,75.994,300000
pristine,0,jser.set,300000,4,serial,75.691,300000
pristine,0,jser.set,300000,5,serial,76.037,300000
pristine,0,jser.set,300000,6,serial,76.185,300000
pristine,0,jser.get,300000,0,serial,118.958,300000
pristine,0,jser.get,300000,1,serial,118.383,300000
pristine,0,jser.get,300000,2,serial,119.365,300000
pristine,0,jser.get,300000,3,serial,118.492,300000
pristine,0,jser.get,300000,4,serial,118.937,300000
pristine,0,jser.get,300000,5,serial,118.189,300000
pristine,0,jser.get,300000,6,serial,118.627,300000
pristine,0,jser.getr,300000,0,serial,341.185,300000
pristine,0,jser.getr,300000,1,serial,339.631,300000
pristine,0,jser.getr,300000,2,serial,340.237,300000
pristine,0,jser.getr,300000,3,serial,340.413,300000
pristine,0,jser.getr,300000,4,serial,340.729,300000
pristine,0,jser.getr,300000,5,serial,341.777,300000
pristine,0,jser.getr,300000,6,serial,341.521,300000
pristine,0,jser.hasr,300000,0,serial,231.713,300000
pristine,0,jser.hasr,300000,1,serial,229.102,300000
pristine,0,jser.hasr,300000,2,serial,229.526,300000
pristine,0,jser.hasr,300000,3,serial,229.157,300000
pristine,0,jser.hasr,300000,4,serial,229.519,300000
pristine,0,jser.hasr,300000,5,serial,230.145,300000
pristine,0,jser.hasr,300000,6,serial,229.407,300000
pristine,0,jser.keys,300000,0,serial,8.983,300000
pristine,0,jser.keys,300000,1,serial,9.047,300000
pristine,0,jser.keys,300000,2,serial,9.013,300000
pristine,0,jser.keys,300000,3,serial,9.073,300000
pristine,0,jser.keys,300000,4,serial,9.102,300000
pristine,0,jser.keys,300000,5,serial,9.052,300000
pristine,0,jser.keys,300000,6,serial,9.042,300000
pristine,0,jser.delpfx,300000,0,serial,13.217,300000
pristine,0,jser.delpfx,300000,1,serial,13.209,300000
pristine,0,jser.delpfx,300000,2,serial,13.153,300000
pristine,0,jser.delpfx,300000,3,serial,13.171,300000
pristine,0,jser.delpfx,300000,4,serial,13.218,300000
pristine,0,jser.delpfx,300000,5,serial,13.323,300000
pristine,0,jser.delpfx,300000,6,serial,13.235,300000
pristine,0,jser.del,300000,0,serial,96.918,300000
pristine,0,jser.del,300000,1,serial,96.720,300000
pristine,0,jser.del,300000,2,serial,96.474,300000
pristine,0,jser.del,300000,3,serial,96.952,300000
pristine,0,jser.del,300000,4,serial,96.757,300000
pristine,0,jser.del,300000,5,serial,96.823,300000
pristine,0,jser.del,300000,6,serial,97.424,300000
pristine,0,jarr.set,300000,0,serial,76.495,300000
pristine,0,jarr.set,300000,1,serial,76.395,300000
pristine,0,jarr.set,300000,2,serial,76.423,300000
pristine,0,jarr.set,300000,3,serial,76.750,300000
pristine,0,jarr.set,300000,4,serial,76.573,300000
pristine,0,jarr.set,300000,5,serial,76.250,300000
pristine,0,jarr.set,300000,6,serial,75.931,300000
pristine,0,jarr.get,300000,0,serial,342.526,300000
pristine,0,jarr.get,300000,1,serial,340.538,300000
pristine,0,jarr.get,300000,2,serial,344.776,300000
pristine,0,jarr.get,300000,3,serial,341.860,300000
pristine,0,jarr.get,300000,4,serial,342.977,300000
pristine,0,jarr.get,300000,5,serial,343.475,300000
pristine,0,jarr.get,300000,6,serial,342.892,300000
pristine,0,jarr.getr,300000,0,serial,608.465,300000
pristine,0,jarr.getr,300000,1,serial,605.387,300000
pristine,0,jarr.getr,300000,2,serial,610.157,300000
pristine,0,jarr.getr,300000,3,serial,609.905,300000
pristine,0,jarr.getr,300000,4,serial,608.197,300000
pristine,0,jarr.getr,300000,5,serial,609.125,300000
pristine,0,jarr.getr,300000,6,serial,609.708,300000
pristine,0,jarr.hasr,300000,0,serial,229.914,300000
pristine,0,jarr.hasr,300000,1,serial,229.426,300000
pristine,0,jarr.hasr,300000,2,serial,229.603,300000
pristine,0,jarr.hasr,300000,3,serial,229.406,300000
pristine,0,jarr.hasr,300000,4,serial,230.143,300000
pristine,0,jarr.hasr,300000,5,serial,229.762,300000
pristine,0,jarr.hasr,300000,6,serial,229.657,300000
pristine,0,jarr.keys,300000,0,serial,9.057,300000
pristine,0,jarr.keys,300000,1,serial,9.002,300000
pristine,0,jarr.keys,300000,2,serial,8.939,300000
pristine,0,jarr.keys,300000,3,serial,9.014,300000
pristine,0,jarr.keys,300000,4,serial,9.017,300000
pristine,0,jarr.keys,300000,5,serial,9.101,300000
pristine,0,jarr.keys,300000,6,serial,8.966,300000
pristine,0,jarr.delpfx,300000,0,serial,14.282,300000
pristine,0,jarr.delpfx,300000,1,serial,14.322,300000
pristine,0,jarr.delpfx,300000,2,serial,14.251,300000
pristine,0,jarr.delpfx,300000,3,serial,14.323,300000
pristine,0,jarr.delpfx,300000,4,serial,14.341,300000
pristine,0,jarr.delpfx,300000,5,serial,14.308,300000
pristine,0,jarr.delpfx,300000,6,serial,14.349,300000
pristine,0,jarr.del,300000,0,serial,110.491,300000
pristine,0,jarr.del,300000,1,serial,110.855,300000
pristine,0,jarr.del,300000,2,serial,110.301,300000
pristine,0,jarr.del,300000,3,serial,110.893,300000
pristine,0,jarr.del,300000,4,serial,110.563,300000
pristine,0,jarr.del,300000,5,serial,110.329,300000
pristine,0,jarr.del,300000,6,serial,111.837,300000
pristine,0,jint.set,300000,0,serial,75.481,300000
pristine,0,jint.set,300000,1,serial,75.805,300000
pristine,0,jint.set,300000,2,serial,75.919,300000
pristine,0,jint.set,300000,3,serial,75.418,300000
pristine,0,jint.set,300000,4,serial,75.796,300000
pristine,0,jint.set,300000,5,serial,75.482,300000
pristine,0,jint.set,300000,6,serial,75.638,300000
pristine,0,jint.get,300000,0,serial,118.008,300000
pristine,0,jint.get,300000,1,serial,118.078,300000
pristine,0,jint.get,300000,2,serial,118.404,300000
pristine,0,jint.get,300000,3,serial,117.443,300000
pristine,0,jint.get,300000,4,serial,118.073,300000
pristine,0,jint.get,300000,5,serial,118.056,300000
pristine,0,jint.get,300000,6,serial,117.630,300000
pristine,0,jint.getr,300000,0,serial,318.472,300000
pristine,0,jint.getr,300000,1,serial,318.142,300000
pristine,0,jint.getr,300000,2,serial,319.426,300000
pristine,0,jint.getr,300000,3,serial,325.239,300000
pristine,0,jint.getr,300000,4,serial,320.923,300000
pristine,0,jint.getr,300000,5,serial,319.218,300000
pristine,0,jint.getr,300000,6,serial,318.521,300000
pristine,0,jint.hasr,300000,0,serial,229.812,300000
pristine,0,jint.hasr,300000,1,serial,229.271,300000
pristine,0,jint.hasr,300000,2,serial,230.102,300000
pristine,0,jint.hasr,300000,3,serial,229.417,300000
pristine,0,jint.hasr,300000,4,serial,229.012,300000
pristine,0,jint.hasr,300000,5,serial,230.259,300000
pristine,0,jint.hasr,300000,6,serial,229.457,300000
pristine,0,jint.keys,300000,0,serial,9.066,300000
pristine,0,jint.keys,300000,1,serial,9.140,300000
pristine,0,jint.keys,300000,2,serial,9.102,300000
pristine,0,jint.keys,300000,3,serial,9.053,300000
pristine,0,jint.keys,300000,4,serial,9.126,300000
pristine,0,jint.keys,300000,5,serial,9.110,300000
pristine,0,jint.keys,300000,6,serial,9.036,300000
pristine,0,jint.delpfx,300000,0,serial,13.144,300000
pristine,0,jint.delpfx,300000,1,serial,13.144,300000
pristine,0,jint.delpfx,300000,2,serial,13.162,300000
pristine,0,jint.delpfx,300000,3,serial,13.047,300000
pristine,0,jint.delpfx,300000,4,serial,13.029,300000
pristine,0,jint.delpfx,300000,5,serial,13.095,300000
pristine,0,jint.delpfx,300000,6,serial,13.043,300000
pristine,0,jint.del,300000,0,serial,95.963,300000
pristine,0,jint.del,300000,1,serial,95.608,300000
pristine,0,jint.del,300000,2,serial,95.533,300000
pristine,0,jint.del,300000,3,serial,95.446,300000
pristine,0,jint.del,300000,4,serial,95.689,300000
pristine,0,jint.del,300000,5,serial,95.916,300000
pristine,0,jint.del,300000,6,serial,95.916,300000
pristine,0,ctl.set,300000,0,serial,97.650,300000
pristine,0,ctl.set,300000,1,serial,98.866,300000
pristine,0,ctl.set,300000,2,serial,99.302,300000
pristine,0,ctl.set,300000,3,serial,99.981,300000
pristine,0,ctl.set,300000,4,serial,100.080,300000
pristine,0,ctl.set,300000,5,serial,99.353,300000
pristine,0,ctl.set,300000,6,serial,99.162,300000
pristine,0,ctl.get,300000,0,serial,103.802,300000
pristine,0,ctl.get,300000,1,serial,104.167,300000
pristine,0,ctl.get,300000,2,serial,103.749,300000
pristine,0,ctl.get,300000,3,serial,103.783,300000
pristine,0,ctl.get,300000,4,serial,103.718,300000
pristine,0,ctl.get,300000,5,serial,104.214,300000
pristine,0,ctl.get,300000,6,serial,103.655,300000
pristine,0,ctl.getr,300000,0,serial,345.693,300000
pristine,0,ctl.getr,300000,1,serial,345.779,300000
pristine,0,ctl.getr,300000,2,serial,344.786,300000
pristine,0,ctl.getr,300000,3,serial,345.010,300000
pristine,0,ctl.getr,300000,4,serial,345.039,300000
pristine,0,ctl.getr,300000,5,serial,346.524,300000
pristine,0,ctl.getr,300000,6,serial,346.754,300000
pristine,0,ctl.hasr,300000,0,serial,58.935,300000
pristine,0,ctl.hasr,300000,1,serial,58.267,300000
pristine,0,ctl.hasr,300000,2,serial,58.184,300000
pristine,0,ctl.hasr,300000,3,serial,58.258,300000
pristine,0,ctl.hasr,300000,4,serial,58.510,300000
pristine,0,ctl.hasr,300000,5,serial,59.298,300000
pristine,0,ctl.hasr,300000,6,serial,58.630,300000
pristine,0,ctl.del,300000,0,serial,17.310,300000
pristine,0,ctl.del,300000,1,serial,17.316,300000
pristine,0,ctl.del,300000,2,serial,17.198,300000
pristine,0,ctl.del,300000,3,serial,17.355,300000
pristine,0,ctl.del,300000,4,serial,17.079,300000
pristine,0,ctl.del,300000,5,serial,17.465,300000
pristine,0,ctl.del,300000,6,serial,17.830,300000
