# label=honeycomb-DECOMPOSITION-linkage-vs-distro-flags-n300k
# n=300000
# rounds=7
# loadavg_before=0.55
# loadavg_after-round-0=0.55
# loadavg_after-round-1=0.65
# loadavg_after-round-2=0.7
# loadavg_after-round-3=0.77
# loadavg_after-round-4=0.81
# loadavg_after-round-5=0.85
# loadavg_after-round-6=0.87
arm,seed,corpus,n,trial,kernel,ns_per_op,hits
prishared,0,ser.hasr,300000,1,serial,286.708,300000
prishared,0,ser.hasr,300000,2,serial,288.965,300000
prishared,0,ser.hasr,300000,3,serial,286.393,300000
prishared,0,ser.hasr,300000,4,serial,286.886,300000
prishared,0,ser.hasr,300000,5,serial,287.314,300000
prishared,0,ser.hasr,300000,6,serial,288.866,300000
prishared,0,ser.keys,300000,0,serial,11.495,300000
prishared,0,ser.keys,300000,1,serial,11.515,300000
prishared,0,ser.keys,300000,2,serial,11.591,300000
prishared,0,ser.keys,300000,3,serial,11.586,300000
prishared,0,ser.keys,300000,4,serial,11.578,300000
prishared,0,ser.keys,300000,5,serial,11.567,300000
prishared,0,ser.keys,300000,6,serial,11.596,300000
prishared,0,ser.delpfx,300000,0,serial,13.930,300000
prishared,0,ser.delpfx,300000,1,serial,13.873,300000
prishared,0,ser.delpfx,300000,2,serial,13.921,300000
prishared,0,ser.delpfx,300000,3,serial,13.816,300000
prishared,0,ser.delpfx,300000,4,serial,13.932,300000
prishared,0,ser.delpfx,300000,5,serial,13.954,300000
prishared,0,ser.delpfx,300000,6,serial,13.995,300000
prishared,0,ser.del,300000,0,serial,136.118,300000
prishared,0,ser.del,300000,1,serial,135.910,300000
prishared,0,ser.del,300000,2,serial,136.469,300000
prishared,0,ser.del,300000,3,serial,136.258,300000
prishared,0,ser.del,300000,4,serial,135.930,300000
prishared,0,ser.del,300000,5,serial,136.475,300000
prishared,0,ser.del,300000,6,serial,136.393,300000
prishared,0,jser.set,300000,0,serial,76.380,300000
prishared,0,jser.set,300000,1,serial,75.987,300000
prishared,0,jser.set,300000,2,serial,75.919,300000
prishared,0,jser.set,300000,3,serial,75.693,300000
prishared,0,jser.set,300000,4,serial,75.808,300000
prishared,0,jser.set,300000,5,serial,76.755,300000
prishared,0,jser.set,300000,6,serial,76.136,300000
prishared,0,jser.get,300000,0,serial,118.669,300000
prishared,0,jser.get,300000,1,serial,118.964,300000
prishared,0,jser.get,300000,2,serial,118.229,300000
prishared,0,jser.get,300000,3,serial,119.121,300000
prishared,0,jser.get,300000,4,serial,119.385,300000
prishared,0,jser.get,300000,5,serial,118.342,300000
prishared,0,jser.get,300000,6,serial,118.679,300000
prishared,0,jser.getr,300000,0,serial,339.639,300000
prishared,0,jser.getr,300000,1,serial,342.505,300000
prishared,0,jser.getr,300000,2,serial,340.138,300000
prishared,0,jser.getr,300000,3,serial,340.361,300000
prishared,0,jser.getr,300000,4,serial,340.665,300000
prishared,0,jser.getr,300000,5,serial,339.627,300000
prishared,0,jser.getr,300000,6,serial,339.426,300000
prishared,0,jser.hasr,300000,0,serial,230.752,300000
prishared,0,jser.hasr,300000,1,serial,229.920,300000
prishared,0,jser.hasr,300000,2,serial,231.791,300000
prishared,0,jser.hasr,300000,3,serial,230.326,300000
prishared,0,jser.hasr,300000,4,serial,231.187,300000
prishared,0,jser.hasr,300000,5,serial,230.112,300000
prishared,0,jser.hasr,300000,6,serial,230.158,300000
prishared,0,jser.keys,300000,0,serial,8.913,300000
prishared,0,jser.keys,300000,1,serial,8.998,300000
prishared,0,jser.keys,300000,2,serial,9.024,300000
prishared,0,jser.keys,300000,3,serial,8.879,300000
prishared,0,jser.keys,300000,4,serial,8.931,300000
prishared,0,jser.keys,300000,5,serial,8.926,300000
prishared,0,jser.keys,300000,6,serial,8.880,300000
prishared,0,jser.delpfx,300000,0,serial,13.338,300000
prishared,0,jser.delpfx,300000,1,serial,13.408,300000
prishared,0,jser.delpfx,300000,2,serial,13.612,300000
prishared,0,jser.delpfx,300000,3,serial,13.408,300000
prishared,0,jser.delpfx,300000,4,serial,13.380,300000
prishared,0,jser.delpfx,300000,5,serial,13.447,300000
prishared,0,jser.delpfx,300000,6,serial,13.359,300000
prishared,0,jser.del,300000,0,serial,95.686,300000
prishared,0,jser.del,300000,1,serial,95.713,300000
prishared,0,jser.del,300000,2,serial,97.456,300000
prishared,0,jser.del,300000,3,serial,98.596,300000
prishared,0,jser.del,300000,4,serial,95.950,300000
prishared,0,jser.del,300000,5,serial,95.908,300000
prishared,0,jser.del,300000,6,serial,95.729,300000
prishared,0,rawint.set,300000,0,serial,141.814,300000
prishared,0,rawint.set,300000,1,serial,141.817,300000
prishared,0,rawint.set,300000,2,serial,141.747,300000
prishared,0,rawint.set,300000,3,serial,142.391,300000
prishared,0,rawint.set,300000,4,serial,141.906,300000
prishared,0,rawint.set,300000,5,serial,142.372,300000
prishared,0,rawint.set,300000,6,serial,141.913,300000
prishared,0,rawint.get,300000,0,serial,179.656,300000
prishared,0,rawint.get,300000,1,serial,180.905,300000
prishared,0,rawint.get,300000,2,serial,179.835,300000
prishared,0,rawint.get,300000,3,serial,180.357,300000
prishared,0,rawint.get,300000,4,serial,179.873,300000
prishared,0,rawint.get,300000,5,serial,180.454,300000
prishared,0,rawint.get,300000,6,serial,180.096,300000
prishared,0,rawint.getr,300000,0,serial,413.337,300000
prishared,0,rawint.getr,300000,1,serial,415.150,300000
prishared,0,rawint.getr,300000,2,serial,417.110,300000
prishared,0,rawint.getr,300000,3,serial,415.617,300000
prishared,0,rawint.getr,300000,4,serial,415.504,300000
prishared,0,rawint.getr,300000,5,serial,414.428,300000
prishared,0,rawint.getr,300000,6,serial,415.556,300000
prishared,0,rawint.hasr,300000,0,serial,287.246,300000
prishared,0,rawint.hasr,300000,1,serial,286.591,300000
prishared,0,rawint.hasr,300000,2,serial,288.850,300000
prishared,0,rawint.hasr,300000,3,serial,287.062,300000
prishared,0,rawint.hasr,300000,4,serial,287.948,300000
prishared,0,rawint.hasr,300000,5,serial,286.634,300000
prishared,0,rawint.hasr,300000,6,serial,289.489,300000
prishared,0,rawint.keys,300000,0,serial,11.544,300000
prishared,0,rawint.keys,300000,1,serial,11.549,300000
prishared,0,rawint.keys,300000,2,serial,11.556,300000
prishared,0,rawint.keys,300000,3,serial,11.563,300000
prishared,0,rawint.keys,300000,4,serial,11.508,300000
prishared,0,rawint.keys,300000,5,serial,11.911,300000
prishared,0,rawint.keys,300000,6,serial,11.993,300000
prishared,0,rawint.delpfx,300000,0,serial,13.633,300000
prishared,0,rawint.delpfx,300000,1,serial,13.678,300000
prishared,0,rawint.delpfx,300000,2,serial,13.647,300000
prishared,0,rawint.delpfx,300000,3,serial,13.707,300000
prishared,0,rawint.delpfx,300000,4,serial,13.674,300000
prishared,0,rawint.delpfx,300000,5,serial,13.743,300000
prishared,0,rawint.delpfx,300000,6,serial,13.782,300000
prishared,0,rawint.del,300000,0,serial,133.962,300000
prishared,0,rawint.del,300000,1,serial,133.560,300000
prishared,0,rawint.del,300000,2,serial,133.539,300000
prishared,0,rawint.del,300000,3,serial,133.355,300000
prishared,0,rawint.del,300000,4,serial,133.465,300000
prishared,0,rawint.del,300000,5,serial,133.807,300000
prishared,0,rawint.del,300000,6,serial,133.540,300000
prishared,0,jint.set,300000,0,serial,75.255,300000
prishared,0,jint.set,300000,1,serial,75.129,300000
prishared,0,jint.set,300000,2,serial,75.060,300000
prishared,0,jint.set,300000,3,serial,75.041,300000
prishared,0,jint.set,300000,4,serial,75.153,300000
prishared,0,jint.set,300000,5,serial,74.930,300000
prishared,0,jint.set,300000,6,serial,75.608,300000
prishared,0,jint.get,300000,0,serial,119.046,300000
prishared,0,jint.get,300000,1,serial,119.162,300000
prishared,0,jint.get,300000,2,serial,120.030,300000
prishared,0,jint.get,300000,3,serial,120.582,300000
prishared,0,jint.get,300000,4,serial,119.451,300000
prishared,0,jint.get,300000,5,serial,118.938,300000
prishared,0,jint.get,300000,6,serial,118.225,300000
prishared,0,jint.getr,300000,0,serial,316.797,300000
prishared,0,jint.getr,300000,1,serial,315.608,300000
prishared,0,jint.getr,300000,2,serial,317.400,300000
prishared,0,jint.getr,300000,3,serial,318.463,300000
prishared,0,jint.getr,300000,4,serial,316.791,300000
prishared,0,jint.getr,300000,5,serial,315.903,300000
prishared,0,jint.getr,300000,6,serial,316.035,300000
prishared,0,jint.hasr,300000,0,serial,230.488,300000
prishared,0,jint.hasr,300000,1,serial,229.747,300000
prishared,0,jint.hasr,300000,2,serial,230.245,300000
prishared,0,jint.hasr,300000,3,serial,229.820,300000
prishared,0,jint.hasr,300000,4,serial,230.606,300000
prishared,0,jint.hasr,300000,5,serial,230.710,300000
prishared,0,jint.hasr,300000,6,serial,229.883,300000
prishared,0,jint.keys,300000,0,serial,8.917,300000
prishared,0,jint.keys,300000,1,serial,8.961,300000
prishared,0,jint.keys,300000,2,serial,8.857,300000
prishared,0,jint.keys,300000,3,serial,8.958,300000
prishared,0,jint.keys,300000,4,serial,8.941,300000
prishared,0,jint.keys,300000,5,serial,8.895,300000
prishared,0,jint.keys,300000,6,serial,8.869,300000
prishared,0,jint.delpfx,300000,0,serial,13.125,300000
prishared,0,jint.delpfx,300000,1,serial,13.234,300000
prishared,0,jint.delpfx,300000,2,serial,13.211,300000
prishared,0,jint.delpfx,300000,3,serial,13.123,300000
prishared,0,jint.delpfx,300000,4,serial,13.179,300000
prishared,0,jint.delpfx,300000,5,serial,13.325,300000
prishared,0,jint.delpfx,300000,6,serial,13.148,300000
prishared,0,jint.del,300000,0,serial,94.200,300000
prishared,0,jint.del,300000,1,serial,94.384,300000
prishared,0,jint.del,300000,2,serial,93.705,300000
prishared,0,jint.del,300000,3,serial,94.407,300000
prishared,0,jint.del,300000,4,serial,94.188,300000
prishared,0,jint.del,300000,5,serial,94.126,300000
prishared,0,jint.del,300000,6,serial,94.386,300000
prishared,0,ctl.set,300000,0,serial,99.258,300000
prishared,0,ctl.set,300000,1,serial,98.848,300000
prishared,0,ctl.set,300000,2,serial,99.191,300000
prishared,0,ctl.set,300000,3,serial,98.802,300000
prishared,0,ctl.set,300000,4,serial,99.474,300000
prishared,0,ctl.set,300000,5,serial,99.133,300000
prishared,0,ctl.set,300000,6,serial,99.442,300000
prishared,0,ctl.get,300000,0,serial,105.618,300000
prishared,0,ctl.get,300000,1,serial,105.669,300000
prishared,0,ctl.get,300000,2,serial,105.061,300000
prishared,0,ctl.get,300000,3,serial,105.712,300000
prishared,0,ctl.get,300000,4,serial,105.909,300000
prishared,0,ctl.get,300000,5,serial,105.430,300000
prishared,0,ctl.get,300000,6,serial,106.206,300000
prishared,0,ctl.getr,300000,0,serial,346.571,300000
prishared,0,ctl.getr,300000,1,serial,347.240,300000
prishared,0,ctl.getr,300000,2,serial,349.138,300000
prishared,0,ctl.getr,300000,3,serial,347.917,300000
prishared,0,ctl.getr,300000,4,serial,347.349,300000
prishared,0,ctl.getr,300000,5,serial,347.645,300000
prishared,0,ctl.getr,300000,6,serial,348.674,300000
